MSOA code,low,mid,high
E02002414,73000 ,82000 ,91000 
E02002415,84000 ,94000 ,125000 
E02002416,207000 ,244500 ,374125 
E02002417,192125 ,249995 ,347500 
E02002418,151000 ,195000 ,256246 
E02002419,140000 ,165000 ,190000 
E02002420,98750 ,120000 ,145000 
E02002421,108000 ,108000 ,108000 
E02002422,210000 ,236000 ,280500 
E02002423,124121 ,138500 ,149500 
E02002424,227500 ,296250 ,323125 
E02002425,211000 ,277500 ,321500 
E02002426,273750 ,308750 ,365000 
E02002427,289750 ,312498 ,385000 
E02002428,195000 ,207500 ,250000 
E02002429,219995 ,250000 ,297500 
E02002430,170000 ,205000 ,222500 
E02002431,271750 ,305000 ,320000 
E02002432,194000 ,250000 ,370000 
E02002433,245000 ,260000 ,276250 
E02002434,169750 ,237500 ,282500 
E02002435,215000 ,270000 ,295000 
E02002436,189250 ,260000 ,294938 
E02002437,255000 ,279478 ,310000 
E02006852,318750 ,368500 ,485000 
E02006861,178500 ,250000 ,333000 
E02006875,380000 ,380000 ,380000 
E02006876,138750 ,148750 ,156250 
E02002438,180000 ,255000 ,327500 
E02002439,104000 ,105000 ,110000 
E02002440,177250 ,194000 ,209500 
E02002441,135500 ,189500 ,240000 
E02002442,158500 ,203000 ,219000 
E02002443,215000 ,249750 ,277375 
E02002444,180500 ,252000 ,265000 
E02002445,194488 ,322250 ,346250 
E02002446,175500 ,207475 ,238750 
E02002447,136000 ,158000 ,180000 
E02002448,112500 ,131000 ,170000 
E02002449,198750 ,215000 ,244500 
E02002450,174000 ,210000 ,232500 
E02002451,229500 ,287750 ,331125 
E02002452,159500 ,180000 ,239975 
E02002453,120000 ,160000 ,240000 
E02002454,143000 ,235000 ,280000 
E02002455,135625 ,175000 ,250250 
E02002456,195000 ,254500 ,323750 
E02002457,165000 ,195000 ,214000 
E02002458,181250 ,235000 ,292500 
E02002459,150000 ,190000 ,257875 
E02002460,211250 ,265000 ,301000 
E02002461,179375 ,233750 ,265000 
E02002462,238000 ,275000 ,356250 
E02002463,199950 ,220000 ,223500 
E02002464,172000 ,208000 ,335000 
E02002465,195750 ,235000 ,271250 
E02002466,181875 ,261250 ,310750 
E02002467,96500 ,138000 ,195625 
E02002468,229375 ,286250 ,336250 
E02002469,190000 ,210000 ,222500 
E02002470,285000 ,330000 ,428500 
E02002471,242500 ,297500 ,380000 
E02002472,230250 ,296500 ,322750 
E02002473,191000 ,245000 ,296238 
E02002474,218800 ,246500 ,318750 
E02002475,179000 ,232500 ,381000 
E02002476,103750 ,137500 ,211250 
E02002477,125000 ,185000 ,273500 
E02002478,120000 ,148000 ,185000 
E02002479,175875 ,210500 ,220750 
E02002480,148250 ,184000 ,205000 
E02002481,170000 ,185000 ,192000 
E02002482,164000 ,184000 ,192500 
E02002796,305000 ,335000 ,448750 
E02002797,295000 ,327000 ,395000 
E02002798,246000 ,262500 ,295000 
E02002799,157500 ,192000 ,209750 
E02002800,280000 ,377500 ,425000 
E02002801,197500 ,216950 ,222475 
E02002802,139000 ,163750 ,173875 
E02002803,201250 ,205000 ,253738 
E02002804,220000 ,245000 ,265000 
E02002805,197000 ,225000 ,265000 
E02002806,143000 ,225000 ,340000 
E02002807,159000 ,197450 ,225000 
E02002808,151750 ,172500 ,225000 
E02002809,177125 ,190000 ,256250 
E02002810,242125 ,276000 ,385000 
E02002811,125000 ,175000 ,224000 
E02002812,262000 ,326250 ,390000 
E02002813,90000 ,115000 ,134500 
E02002814,262750 ,280000 ,322500 
E02002815,95750 ,132750 ,161500 
E02002816,295000 ,325000 ,385000 
E02002817,222000 ,261000 ,310000 
E02002818,95000 ,115000 ,215000 
E02002819,161500 ,173000 ,219750 
E02002820,138000 ,186225 ,210500 
E02002821,146250 ,180300 ,205699 
E02002822,215000 ,243000 ,278000 
E02002823,166000 ,215000 ,258000 
E02002824,115000 ,157000 ,227000 
E02002825,221750 ,300000 ,371250 
E02002826,225000 ,255000 ,290000 
E02002827,218000 ,235000 ,355750 
E02002828,240000 ,262500 ,285250 
E02002829,171000 ,191000 ,227500 
E02002830,224750 ,290000 ,371250 
E02002831,201500 ,203000 ,221000 
E02002832,251375 ,276250 ,300000 
E02002833,192000 ,215000 ,223000 
E02002834,200000 ,201000 ,225000 
E02002835,235000 ,248000 ,279000 
E02002836,187500 ,195000 ,222500 
E02002837,195500 ,212000 ,218500 
E02002838,146500 ,185500 ,224750 
E02002839,200000 ,243500 ,290000 
E02002842,140000 ,140000 ,140000 
E02002843,198750 ,228500 ,231250 
E02002844,#N/A,#N/A,#N/A
E02002845,242500 ,251500 ,281000 
E02002846,208750 ,237000 ,302475 
E02002847,207500 ,256000 ,320000 
E02002848,185000 ,195000 ,239000 
E02002849,175000 ,205000 ,270000 
E02002851,240000 ,325000 ,418250 
E02002852,192238 ,201475 ,210713 
E02002853,223750 ,306250 ,360000 
E02002854,150000 ,160000 ,170000 
E02002855,205000 ,230500 ,247000 
E02002856,318750 ,403750 ,460750 
E02002857,133750 ,137500 ,173750 
E02002858,362500 ,440000 ,542500 
E02002860,239500 ,270000 ,295250 
E02002861,185500 ,191250 ,200750 
E02002862,180000 ,180000 ,180000 
E02006815,199500 ,269000 ,300500 
E02006817,195000 ,223000 ,290000 
E02006819,155000 ,161500 ,207250 
E02006850,253750 ,267500 ,281250 
E02006851,#N/A,#N/A,#N/A
E02002868,187000 ,201000 ,210000 
E02002869,105750 ,112500 ,120500 
E02002871,151250 ,168000 ,187500 
E02002872,181375 ,182750 ,184125 
E02002873,147250 ,155500 ,163750 
E02002874,269500 ,325000 ,487500 
E02002875,117000 ,143500 ,155000 
E02002876,170000 ,170500 ,213750 
E02002877,180000 ,220000 ,287000 
E02002878,130738 ,170475 ,210213 
E02002879,169000 ,210000 ,230000 
E02002880,190000 ,190000 ,190000 
E02002881,165000 ,190000 ,280000 
E02002882,249000 ,361250 ,478000 
E02002883,134750 ,215000 ,238000 
E02002884,154500 ,203181 ,222250 
E02002885,111250 ,135250 ,155750 
E02002886,209375 ,251250 ,311250 
E02002887,257750 ,280000 ,335000 
E02002888,187000 ,187000 ,187000 
E02002889,118250 ,142500 ,246250 
E02002890,110000 ,130000 ,275000 
E02002891,181875 ,225000 ,256250 
E02002892,126000 ,168500 ,196250 
E02002893,107500 ,175000 ,246250 
E02002894,294975 ,320000 ,401250 
E02002895,362500 ,482500 ,758875 
E02002896,113750 ,135250 ,147500 
E02002897,347125 ,439500 ,546250 
E02002898,279000 ,315000 ,340500 
E02002899,261250 ,367500 ,466250 
E02002901,260000 ,290000 ,343000 
E02002902,147000 ,155000 ,255000 
E02002903,157750 ,232500 ,305000 
E02002904,140000 ,149950 ,150000 
E02006834,119000 ,119000 ,119000 
E02006904,205625 ,306750 ,367750 
E02006905,120000 ,130000 ,132000 
E02002863,268500 ,491000 ,863500 
E02002864,290000 ,380000 ,485000 
E02002865,310000 ,375000 ,432500 
E02002866,326500 ,473750 ,575000 
E02002867,317000 ,460250 ,615000 
E02004029,136875 ,182475 ,224250 
E02004030,284125 ,383750 ,460000 
E02004031,132238 ,144975 ,171250 
E02004032,186000 ,245000 ,312800 
E02004033,170875 ,197500 ,227000 
E02004034,225000 ,255000 ,280000 
E02004035,285000 ,375000 ,427500 
E02004036,203500 ,225975 ,261625 
E02004037,252500 ,282500 ,319500 
E02004038,240000 ,250000 ,300000 
E02004039,240000 ,295000 ,374950 
E02004040,173000 ,230000 ,273738 
E02004041,179000 ,207500 ,231875 
E02004043,228838 ,288750 ,388738 
E02004044,399950 ,499000 ,620000 
E02006827,134500 ,155500 ,199000 
E02004045,211000 ,270000 ,295000 
E02004046,150000 ,196000 ,265000 
E02004047,100000 ,148000 ,221500 
E02004048,114250 ,170000 ,263750 
E02004049,193000 ,233000 ,325000 
E02004050,108250 ,152500 ,192125 
E02004051,113750 ,165000 ,246250 
E02004052,157500 ,225000 ,366975 
E02004053,186250 ,215000 ,250000 
E02004054,179000 ,240000 ,277500 
E02004055,165250 ,205000 ,277500 
E02004056,190000 ,214500 ,273750 
E02004057,160000 ,175000 ,220000 
E02004058,172000 ,200000 ,238000 
E02004059,177500 ,230625 ,291250 
E02004060,210000 ,226000 ,238000 
E02004061,163475 ,200000 ,322500 
E02004062,236000 ,280000 ,320000 
E02004063,255000 ,303000 ,345000 
E02004064,166075 ,188500 ,272500 
E02004065,290000 ,330000 ,460000 
E02004066,189250 ,245000 ,267500 
E02004067,202850 ,262750 ,320000 
E02004068,316250 ,400000 ,513875 
E02004069,382500 ,455000 ,613850 
E02004070,395000 ,475000 ,575000 
E02004071,279000 ,350000 ,440000 
E02004072,270000 ,348250 ,417500 
E02004073,257500 ,349000 ,475625 
E02004074,255000 ,299995 ,325000 
E02004075,382500 ,477500 ,620000 
E02004076,241000 ,306000 ,412500 
E02004077,300000 ,375000 ,482500 
E02004078,110000 ,150000 ,272500 
E02004080,120875 ,183250 ,221250 
E02004081,278750 ,365000 ,476250 
E02004082,249975 ,310000 ,376250 
E02004083,181250 ,219950 ,265000 
E02004084,171213 ,177500 ,210000 
E02004085,225125 ,325000 ,377500 
E02004086,236000 ,273500 ,390000 
E02004087,173000 ,187000 ,265000 
E02004088,236875 ,311500 ,363500 
E02004089,149000 ,179950 ,255000 
E02004090,265000 ,306000 ,367500 
E02004091,178000 ,220000 ,261000 
E02004092,171500 ,235000 ,305000 
E02006828,177500 ,237000 ,265000 
E02004093,171475 ,202500 ,251500 
E02004094,210000 ,264500 ,298000 
E02004095,164750 ,249975 ,344500 
E02004096,248250 ,286000 ,353750 
E02004097,263200 ,303000 ,375000 
E02004098,236250 ,338250 ,426250 
E02004100,276500 ,339000 ,473750 
E02004102,248375 ,335000 ,420250 
E02004103,164500 ,230000 ,277250 
E02004104,223544 ,266569 ,443500 
E02006872,215250 ,273475 ,392250 
E02004105,176000 ,210000 ,242500 
E02004106,203750 ,247500 ,285625 
E02004108,244500 ,346500 ,437500 
E02004109,310000 ,352000 ,446250 
E02004110,246750 ,288500 ,355875 
E02004111,204000 ,260000 ,340000 
E02004112,285000 ,375000 ,507000 
E02004113,145000 ,202500 ,267000 
E02004114,257500 ,330000 ,430000 
E02004115,201213 ,229000 ,256500 
E02004116,175000 ,220000 ,235000 
E02004117,220000 ,290000 ,440000 
E02006804,195000 ,240000 ,306500 
E02004118,345500 ,397475 ,473500 
E02004119,231000 ,273000 ,322500 
E02004120,206000 ,250000 ,273750 
E02004121,287250 ,322500 ,400000 
E02004122,292500 ,371500 ,440000 
E02004123,340000 ,440000 ,510000 
E02004124,161000 ,246500 ,261500 
E02004125,181500 ,210000 ,227000 
E02004126,172500 ,206000 ,274500 
E02004128,236750 ,297475 ,427500 
E02006919,167500 ,225000 ,237550 
E02006920,196875 ,226000 ,261250 
E02005334,249000 ,301500 ,400000 
E02005335,288750 ,385000 ,502500 
E02005336,215000 ,241000 ,252500 
E02005337,207500 ,230500 ,251500 
E02005338,260000 ,290000 ,325000 
E02005339,271250 ,287500 ,349175 
E02005340,208750 ,247050 ,310250 
E02005341,265625 ,294500 ,324000 
E02005342,245000 ,350000 ,415000 
E02005343,252500 ,300000 ,344975 
E02005344,249000 ,289000 ,355000 
E02006820,242250 ,301500 ,334625 
E02005345,266250 ,285000 ,325625 
E02005346,188875 ,213000 ,248125 
E02005347,187000 ,250000 ,290000 
E02005348,233000 ,257000 ,280000 
E02005349,194375 ,219975 ,275750 
E02005350,230000 ,240000 ,268750 
E02005351,206000 ,285000 ,418500 
E02005352,350000 ,393750 ,551125 
E02005353,233250 ,288000 ,342500 
E02005354,301500 ,355000 ,415000 
E02005355,258750 ,319975 ,367500 
E02005356,312500 ,450000 ,532500 
E02005357,211000 ,249000 ,302500 
E02005358,243000 ,295000 ,360000 
E02005359,306750 ,350000 ,438750 
E02005360,367000 ,550000 ,690000 
E02005361,237125 ,252500 ,284500 
E02005362,219000 ,255000 ,305000 
E02005363,235500 ,275000 ,290000 
E02005364,233000 ,236000 ,380000 
E02005365,235750 ,270000 ,330000 
E02005366,233500 ,296000 ,401000 
E02005368,356250 ,561000 ,718750 
E02005369,333250 ,397500 ,483750 
E02005370,247750 ,290200 ,325000 
E02005371,300000 ,385000 ,510000 
E02005372,342500 ,489000 ,560000 
E02005373,330000 ,400000 ,564000 
E02005374,231238 ,282500 ,336250 
E02005375,340000 ,400000 ,464500 
E02005376,280000 ,325000 ,397250 
E02006816,320250 ,368000 ,472500 
E02005377,240000 ,290000 ,349000 
E02005378,250000 ,278500 ,336850 
E02005379,238125 ,295500 ,317500 
E02005380,305000 ,367500 ,490000 
E02005381,272250 ,327500 ,435000 
E02005382,196000 ,242000 ,282500 
E02005383,185000 ,224500 ,278750 
E02005384,270000 ,315000 ,400000 
E02005385,247750 ,292750 ,338750 
E02005386,181250 ,255000 ,312750 
E02005387,215000 ,225000 ,286000 
E02005388,181375 ,226250 ,298738 
E02005389,297500 ,410000 ,450000 
E02005390,290000 ,400000 ,450000 
E02005391,320000 ,362500 ,491000 
E02005392,263500 ,285000 ,319000 
E02005393,258750 ,349700 ,438465 
E02005394,210000 ,236000 ,264750 
E02005395,274260 ,310000 ,358000 
E02005396,300000 ,395000 ,510000 
E02005397,247250 ,310000 ,400000 
E02005398,265000 ,334370 ,382000 
E02005399,259625 ,325750 ,361250 
E02005400,265000 ,300000 ,390000 
E02005401,288750 ,369950 ,460000 
E02005402,280000 ,336000 ,385000 
E02005403,171500 ,233000 ,255000 
E02005404,217250 ,270000 ,335000 
E02005405,244375 ,280000 ,309375 
E02005406,165000 ,184000 ,251000 
E02005407,207500 ,247500 ,282500 
E02005408,235500 ,274500 ,340000 
E02005409,190000 ,230000 ,274625 
E02005412,249625 ,287500 ,332500 
E02005414,213000 ,238000 ,327500 
E02005415,160000 ,228000 ,312500 
E02005416,257000 ,297000 ,345000 
E02006818,216000 ,245000 ,280000 
E02006911,317250 ,384000 ,463750 
E02005417,180000 ,213500 ,270000 
E02005418,125000 ,155000 ,175000 
E02005419,140000 ,160000 ,200500 
E02005420,165250 ,177000 ,202125 
E02005422,190000 ,245000 ,285000 
E02005423,200000 ,246000 ,295625 
E02006864,202500 ,230000 ,247000 
E02006865,185000 ,226750 ,258750 
E02005424,190750 ,243000 ,316875 
E02005425,175000 ,225000 ,300000 
E02005426,174375 ,225000 ,278750 
E02005427,195000 ,250000 ,360000 
E02005428,122500 ,183000 ,262500 
E02005429,158000 ,215000 ,273000 
E02005430,222500 ,290000 ,362500 
E02005431,225000 ,270000 ,305000 
E02005432,255938 ,326750 ,396988 
E02005433,195000 ,218000 ,325000 
E02005434,215000 ,305000 ,385000 
E02005435,148500 ,195000 ,236000 
E02005436,227500 ,282500 ,337500 
E02005437,160750 ,171000 ,214000 
E02005438,152000 ,187000 ,304750 
E02005439,202250 ,252475 ,335000 
E02005440,183750 ,246750 ,297000 
E02005441,213500 ,264000 ,301500 
E02005442,134125 ,154000 ,382500 
E02005443,195463 ,242475 ,274250 
E02005444,221750 ,275000 ,400500 
E02005445,138000 ,170000 ,228750 
E02005446,205000 ,266625 ,340625 
E02005447,113750 ,127250 ,210000 
E02005448,183125 ,200000 ,228000 
E02005449,163500 ,195000 ,232500 
E02005450,238500 ,272500 ,331250 
E02005451,136250 ,145750 ,190500 
E02005452,196875 ,226000 ,250750 
E02005453,241375 ,280000 ,337250 
E02005455,255875 ,306500 ,353000 
E02005456,212500 ,228000 ,272500 
E02005457,238125 ,266500 ,294000 
E02005458,269000 ,348500 ,397750 
E02005459,168250 ,220000 ,296500 
E02005460,209250 ,220000 ,362500 
E02005461,246250 ,292500 ,346250 
E02005462,192500 ,225000 ,272475 
E02005463,190250 ,237750 ,289125 
E02005464,218000 ,270000 ,310000 
E02006866,219963 ,257500 ,280000 
E02006867,228125 ,254500 ,287500 
E02005465,185250 ,238000 ,275000 
E02005466,240000 ,248500 ,302500 
E02005467,182500 ,200750 ,243125 
E02005468,222500 ,280000 ,342498 
E02005469,203750 ,245000 ,292500 
E02005470,228875 ,252500 ,321500 
E02005471,201375 ,227975 ,252500 
E02005472,205000 ,275000 ,360000 
E02005473,209998 ,245000 ,267500 
E02005474,259000 ,281250 ,342500 
E02005475,230625 ,284500 ,325000 
E02005476,248875 ,330000 ,381000 
E02005477,249250 ,327500 ,419625 
E02005478,205625 ,271250 ,342000 
E02005479,250000 ,299000 ,318000 
E02005480,163500 ,170000 ,182500 
E02005481,162500 ,210000 ,287500 
E02005482,229750 ,292500 ,410000 
E02005483,227250 ,285000 ,330500 
E02005484,275000 ,300000 ,385000 
E02005485,220500 ,256000 ,303750 
E02005486,218125 ,259000 ,315750 
E02005487,290000 ,365000 ,432500 
E02005488,278125 ,316500 ,355125 
E02005489,248125 ,290000 ,377000 
E02005490,280500 ,320000 ,447500 
E02005491,355000 ,455000 ,580000 
E02005492,228500 ,265000 ,336000 
E02005493,187500 ,225000 ,285000 
E02005494,212000 ,240450 ,268000 
E02005495,108250 ,147000 ,179375 
E02005496,225000 ,270000 ,336000 
E02005497,168000 ,185000 ,191225 
E02005498,247000 ,326000 ,412500 
E02005499,270000 ,295000 ,356225 
E02005500,228750 ,285000 ,350000 
E02005501,273750 ,317500 ,393500 
E02005502,244375 ,287000 ,351250 
E02005612,235000 ,280000 ,433000 
E02005613,174988 ,191000 ,229963 
E02005614,270000 ,305000 ,364625 
E02005615,167500 ,227500 ,263750 
E02005616,160000 ,170000 ,215000 
E02005617,155000 ,180000 ,240000 
E02006862,236250 ,275000 ,315000 
E02006863,228625 ,245000 ,264875 
E02005619,270000 ,361500 ,458000 
E02005620,285000 ,410000 ,485000 
E02005621,285625 ,366250 ,410000 
E02005622,343750 ,385000 ,486875 
E02005623,335000 ,418500 ,535000 
E02005624,276000 ,295000 ,340000 
E02005625,230000 ,285000 ,315000 
E02005626,169500 ,236000 ,261000 
E02005627,285249 ,348750 ,477000 
E02005628,271213 ,312475 ,457500 
E02005629,400000 ,470000 ,567500 
E02005630,331750 ,449250 ,630500 
E02005631,291250 ,323500 ,399975 
E02005632,306250 ,337500 ,411875 
E02005633,256250 ,297500 ,385625 
E02005634,210500 ,252000 ,275000 
E02005635,275000 ,300000 ,335000 
E02005636,228000 ,280000 ,320000 
E02005637,165250 ,191000 ,256750 
E02005638,282000 ,325000 ,390000 
E02005639,313500 ,375000 ,487500 
E02005640,229000 ,270000 ,323000 
E02005641,207625 ,232500 ,287500 
E02005642,257000 ,300000 ,335000 
E02005643,177750 ,182500 ,191000 
E02005644,190745 ,202500 ,236625 
E02005645,255000 ,290000 ,366250 
E02005646,236250 ,261498 ,293750 
E02005647,169500 ,262500 ,306875 
E02005648,289500 ,350000 ,420500 
E02005649,291000 ,350000 ,430000 
E02005650,230625 ,274000 ,311250 
E02005651,271125 ,299500 ,321750 
E02005652,301250 ,356250 ,415750 
E02005653,193875 ,229000 ,252250 
E02005654,190000 ,227500 ,313750 
E02005655,255000 ,300000 ,355000 
E02005656,192000 ,242500 ,265000 
E02005657,238500 ,318000 ,408500 
E02005658,189000 ,207500 ,292250 
E02005659,280000 ,286000 ,312000 
E02005660,266250 ,305000 ,373500 
E02005661,196500 ,220000 ,300000 
E02005662,250000 ,288000 ,350000 
E02005663,279000 ,319000 ,365000 
E02005664,250000 ,349995 ,377450 
E02005665,276500 ,290000 ,377500 
E02005666,164000 ,190000 ,202250 
E02005667,169750 ,253000 ,277500 
E02005668,248000 ,330000 ,366000 
E02005669,340000 ,432500 ,558000 
E02005670,162500 ,172500 ,236000 
E02005671,239750 ,260000 ,297498 
E02005672,194250 ,206250 ,225500 
E02005673,230000 ,285000 ,630000 
E02005674,310000 ,320000 ,380000 
E02005675,252500 ,305750 ,356750 
E02005676,255000 ,310000 ,332000 
E02005677,350750 ,414500 ,469375 
E02005678,306250 ,343750 ,418750 
E02005679,315000 ,347000 ,395000 
E02005680,340000 ,387498 ,475000 
E02005681,306250 ,404500 ,532500 
E02005682,350750 ,495000 ,703750 
E02005683,336313 ,379225 ,432500 
E02005684,360000 ,425000 ,540000 
E02005685,293750 ,420000 ,462500 
E02005686,332500 ,441000 ,540000 
E02005687,360000 ,495000 ,590000 
E02005688,362500 ,440000 ,580000 
E02005689,326500 ,360500 ,405500 
E02005690,291500 ,318000 ,360000 
E02005691,353750 ,470000 ,653125 
E02005692,290750 ,365000 ,409000 
E02005693,260000 ,285000 ,322500 
E02005694,237813 ,272500 ,313750 
E02005695,181500 ,223750 ,297488 
E02005696,147250 ,179000 ,210625 
E02005697,240000 ,259000 ,265250 
E02005698,238750 ,285000 ,303250 
E02005699,255500 ,307000 ,364998 
E02005700,287000 ,360000 ,470000 
E02005701,261225 ,342500 ,477500 
E02005819,237750 ,252500 ,280000 
E02005820,162000 ,205000 ,250000 
E02005821,189500 ,201000 ,242500 
E02005822,181250 ,204000 ,219500 
E02005823,130000 ,190000 ,220000 
E02005824,207475 ,227000 ,249500 
E02005825,161000 ,232000 ,300000 
E02005826,147750 ,156000 ,164000 
E02005827,191238 ,200000 ,213000 
E02005828,179375 ,237750 ,253750 
E02005829,179338 ,218500 ,301500 
E02005830,152500 ,208475 ,322000 
E02005831,230125 ,257000 ,295000 
E02005832,141875 ,171500 ,219250 
E02005833,211000 ,227500 ,242500 
E02005834,220000 ,245000 ,360000 
E02005835,180000 ,236000 ,301250 
E02005836,219525 ,270000 ,341000 
E02005837,252500 ,299000 ,365000 
E02005838,200000 ,240000 ,306250 
E02005839,142500 ,190000 ,276250 
E02005840,189000 ,225000 ,263500 
E02005842,177500 ,220000 ,288001 
E02005843,171000 ,210000 ,252500 
E02005844,157500 ,210000 ,225000 
E02005846,80750 ,110000 ,160250 
E02005847,182500 ,245000 ,332500 
E02005848,205000 ,237500 ,355000 
E02005849,214250 ,305000 ,360500 
E02006903,158975 ,205000 ,242500 
E02005850,158750 ,243750 ,296250 
E02005851,137500 ,152000 ,189500 
E02005852,210000 ,250000 ,315000 
E02005853,207000 ,259000 ,300000 
E02005856,284500 ,349975 ,413750 
E02005857,153750 ,195000 ,251750 
E02005858,247500 ,305000 ,389375 
E02005859,170200 ,206000 ,262000 
E02005860,311875 ,347500 ,417500 
E02005861,230000 ,250000 ,288750 
E02005862,229500 ,282000 ,341000 
E02005863,250000 ,306000 ,361250 
E02005864,253000 ,297250 ,312000 
E02006906,244500 ,280000 ,311500 
E02005865,302000 ,350000 ,405000 
E02005866,277500 ,360000 ,415000 
E02005868,224375 ,250000 ,282500 
E02005869,162500 ,177500 ,210500 
E02005870,169000 ,186000 ,226250 
E02005871,220000 ,265000 ,290000 
E02005872,312500 ,378750 ,460500 
E02005873,259250 ,320000 ,380000 
E02005874,210500 ,260000 ,333750 
E02005875,192500 ,250000 ,280000 
E02005876,240500 ,268750 ,303750 
E02005877,161825 ,190000 ,245000 
E02005878,189250 ,200000 ,221500 
E02005879,152000 ,176250 ,305000 
E02006835,215000 ,280000 ,300000 
E02005880,122250 ,170500 ,191125 
E02005881,165000 ,190250 ,216250 
E02005882,169000 ,205000 ,240500 
E02005883,183500 ,199000 ,220250 
E02005884,132375 ,232500 ,250213 
E02005885,115000 ,126000 ,175000 
E02005886,193749 ,238975 ,277500 
E02005887,109000 ,156000 ,196250 
E02005888,164500 ,181500 ,233500 
E02005889,155000 ,187000 ,202500 
E02005890,186000 ,207250 ,223125 
E02005891,95250 ,197500 ,357500 
E02005892,214250 ,252500 ,317250 
E02005893,170000 ,210000 ,228000 
E02005894,208000 ,241250 ,259750 
E02005895,267500 ,300000 ,414000 
E02005896,261000 ,325000 ,380000 
E02005897,268000 ,395000 ,480000 
E02005898,135000 ,202000 ,245000 
E02005899,134750 ,186250 ,259875 
E02005900,330000 ,400000 ,512500 
E02005901,239000 ,267500 ,316250 
E02005902,178500 ,231250 ,297500 
E02005903,190000 ,226000 ,274963 
E02005904,240000 ,275000 ,365000 
E02005905,348750 ,450000 ,595000 
E02005906,342500 ,437000 ,494500 
E02005907,261875 ,325000 ,396250 
E02005908,265000 ,315000 ,380000 
E02005909,378000 ,420000 ,497950 
E02005910,327500 ,410750 ,500000 
E02005911,385000 ,450000 ,519000 
E02005912,327500 ,389000 ,420000 
E02005913,435500 ,555000 ,686250 
E02005914,200000 ,258000 ,345000 
E02005915,368750 ,454000 ,641250 
E02005916,270500 ,380000 ,476000 
E02005917,315625 ,385125 ,497500 
E02005918,290000 ,307000 ,475000 
E02005919,242500 ,371500 ,449500 
E02005920,276875 ,344500 ,435000 
E02002905,311250 ,338750 ,513750 
E02002906,220000 ,242500 ,275000 
E02002907,200000 ,245000 ,270000 
E02002908,295000 ,350000 ,430000 
E02002909,283750 ,325000 ,447500 
E02002910,279625 ,343500 ,466875 
E02002911,290875 ,342500 ,452625 
E02002912,280000 ,330000 ,428000 
E02002913,337500 ,472500 ,593375 
E02002914,216000 ,250000 ,302500 
E02002915,283250 ,317500 ,395000 
E02002916,250000 ,272000 ,312500 
E02002917,223250 ,245000 ,275000 
E02002918,260625 ,281000 ,343750 
E02002919,205000 ,220000 ,260000 
E02002920,245000 ,269950 ,310000 
E02002921,225000 ,225000 ,225000 
E02002922,310000 ,350000 ,445000 
E02002923,290000 ,355000 ,400000 
E02002924,296250 ,392500 ,445000 
E02002925,270000 ,370000 ,430000 
E02002926,277500 ,330000 ,365000 
E02002927,335000 ,400000 ,512500 
E02006015,193800 ,245000 ,325500 
E02006016,259975 ,295000 ,352000 
E02006023,192988 ,265000 ,357500 
E02006017,194500 ,247498 ,306371 
E02006018,218713 ,257500 ,341250 
E02006024,158625 ,186000 ,225000 
E02006025,186000 ,230000 ,310000 
E02006019,219950 ,235000 ,299950 
E02006020,274750 ,349000 ,436250 
E02006021,250000 ,340000 ,472500 
E02006026,261250 ,305000 ,448000 
E02006027,294375 ,325000 ,406250 
E02006022,285000 ,350000 ,415000 
E02006028,232000 ,310000 ,390000 
E02006029,156500 ,179950 ,206498 
E02006030,166000 ,201000 ,265000 
E02006031,229950 ,265000 ,345000 
E02006032,204000 ,237500 ,268500 
E02006033,253750 ,315000 ,390000 
E02006034,252000 ,285000 ,375000 
E02006035,274213 ,318750 ,433250 
E02006036,209625 ,295000 ,369000 
E02006037,269661 ,323750 ,419500 
E02006038,246750 ,280500 ,374500 
E02006008,185000 ,300000 ,340000 
E02006039,285000 ,325000 ,415500 
E02006009,231000 ,287700 ,350000 
E02006040,307375 ,370000 ,515000 
E02006010,276250 ,350000 ,401000 
E02006041,265250 ,301000 ,422500 
E02006011,303500 ,385000 ,467250 
E02006042,357500 ,377500 ,478500 
E02006012,208750 ,318000 ,353750 
E02006013,257500 ,419000 ,553750 
E02006014,217500 ,340000 ,442500 
E02006043,265000 ,370000 ,404000 
E02006044,280000 ,309500 ,436250 
E02006045,249000 ,305000 ,425000 
E02006046,265500 ,340000 ,448750 
E02002951,172250 ,203750 ,228875 
E02002952,173500 ,194000 ,203250 
E02002953,119000 ,142475 ,189488 
E02002954,103000 ,165000 ,232000 
E02002955,77500 ,131500 ,180000 
E02002956,126000 ,167000 ,207500 
E02002957,195000 ,247000 ,312500 
E02002958,123625 ,156000 ,189125 
E02002959,107500 ,130000 ,217500 
E02002960,148000 ,176500 ,223500 
E02002961,121000 ,135000 ,155000 
E02002962,111375 ,143750 ,177500 
E02002963,103000 ,129500 ,139950 
E02002964,126250 ,151500 ,166500 
E02002965,195000 ,195000 ,195000 
E02002966,90500 ,107000 ,125000 
E02002967,85000 ,85000 ,85000 
E02002968,171975 ,217000 ,244000 
E02002969,158000 ,239000 ,287500 
E02002970,131500 ,159000 ,190000 
E02002971,65000 ,65000 ,65000 
E02002972,90000 ,90000 ,90000 
E02002973,135750 ,152500 ,194813 
E02002974,114975 ,143000 ,184975 
E02002975,143750 ,170500 ,211000 
E02002976,142750 ,154500 ,179500 
E02002977,142625 ,227500 ,262500 
E02002978,98625 ,117000 ,137500 
