MSOA code,low,mid,high
E02002490,25500 ,33000 ,56000 
E02002491,50000 ,71000 ,79000 
E02002492,82000 ,94000 ,113500 
E02002493,87750 ,115000 ,124725 
E02002494,60875 ,73000 ,119250 
E02006909,99750 ,114998 ,126750 
E02002496,44500 ,53250 ,65500 
E02002497,30250 ,33500 ,39000 
E02002498,39000 ,42500 ,50500 
E02002499,76250 ,77500 ,78750 
E02002500,50125 ,58500 ,65750 
E02002501,57000 ,57000 ,57000 
E02002502,51000 ,100000 ,106000 
E02002503,58125 ,66250 ,74375 
E02002504,63500 ,68000 ,77000 
E02002505,64250 ,71500 ,78000 
E02002506,50875 ,53750 ,65375 
E02002507,91500 ,105000 ,116000 
E02002508,65000 ,125000 ,128000 
E02002509,50000 ,77000 ,116375 
E02002510,119000 ,121000 ,130875 
E02002512,124250 ,145000 ,160750 
E02002513,100498 ,110000 ,122500 
E02002514,98250 ,110000 ,123000 
E02006811,98500 ,119250 ,152250 
E02005706,80000 ,86250 ,104537 
E02005707,95000 ,104500 ,149000 
E02005708,95125 ,142200 ,169500 
E02005702,230000 ,272000 ,325000 
E02005703,81933 ,112000 ,135000 
E02005704,105000 ,126750 ,145625 
E02005705,125625 ,160000 ,216000 
E02005720,55500 ,69500 ,94750 
E02005734,54375 ,62250 ,74000 
E02005735,36250 ,44000 ,51750 
E02005721,131000 ,140000 ,156500 
E02005737,68500 ,73000 ,76000 
E02005736,52500 ,59700 ,98850 
E02005738,55000 ,75000 ,80000 
E02005722,122500 ,122500 ,122500 
E02005723,112875 ,126250 ,155000 
E02005739,70500 ,85000 ,111475 
E02005724,172475 ,190000 ,193250 
E02005727,115000 ,123000 ,151500 
E02005740,39999 ,50000 ,66000 
E02005741,94000 ,110000 ,136500 
E02005709,31250 ,51000 ,65500 
E02005710,40500 ,65500 ,85000 
E02005711,66500 ,72000 ,78000 
E02005712,57000 ,73996 ,83000 
E02005713,114225 ,120000 ,136500 
E02005714,139950 ,142000 ,166000 
E02005716,81000 ,105000 ,132000 
E02005715,67000 ,85000 ,110000 
E02005717,97500 ,110000 ,170000 
E02005718,75250 ,102500 ,140750 
E02005719,88875 ,99475 ,142931 
E02005725,114250 ,160000 ,212625 
E02005726,119000 ,142500 ,166000 
E02005730,98750 ,120000 ,139749 
E02005729,132000 ,158000 ,197500 
E02005728,75000 ,92000 ,140000 
E02005731,79700 ,85500 ,94250 
E02005732,61250 ,135625 ,139563 
E02005733,128000 ,132000 ,145000 
E02002515,60000 ,72500 ,79598 
E02002516,94375 ,101500 ,109375 
E02002517,70000 ,105000 ,136975 
E02002518,95000 ,114750 ,134000 
E02002519,124225 ,127250 ,130875 
E02002520,96750 ,115500 ,120000 
E02002521,62750 ,101250 ,143250 
E02002523,40000 ,45000 ,62000 
E02002524,35750 ,41140 ,73000 
E02002525,63625 ,90250 ,121500 
E02002526,74525 ,93750 ,110250 
E02002527,42250 ,55250 ,63775 
E02002529,39500 ,50000 ,57800 
E02002530,56000 ,77000 ,110000 
E02002532,71250 ,80750 ,105125 
E02002533,86238 ,112500 ,150000 
E02002534,117000 ,130000 ,167500 
E02006812,105000 ,116000 ,125000 
E02006910,76000 ,83000 ,110000 
E02002535,78000 ,99000 ,130000 
E02002536,91000 ,102000 ,125000 
E02002537,74000 ,75000 ,79000 
E02002538,#N/A,#N/A,#N/A
E02002539,119625 ,142500 ,170625 
E02002540,109500 ,130000 ,135500 
E02002541,69300 ,85500 ,122475 
E02002542,90000 ,110000 ,121000 
E02002543,83438 ,85000 ,89375 
E02002544,62500 ,77000 ,104125 
E02002545,97625 ,106750 ,127125 
E02002546,48000 ,48500 ,51500 
E02002547,66500 ,110000 ,131000 
E02002548,45625 ,60000 ,65500 
E02002549,109375 ,118650 ,137250 
E02002550,57188 ,64449 ,66250 
E02002551,47000 ,50000 ,53382 
E02002552,99975 ,114950 ,117475 
E02002553,92500 ,100000 ,121475 
E02002554,44500 ,99000 ,100000 
E02002555,95625 ,124800 ,137750 
E02002556,114000 ,119500 ,130000 
E02002557,94750 ,110250 ,122250 
E02002558,120500 ,136000 ,186750 
E02001682,88125 ,121250 ,161875 
E02001683,85000 ,98000 ,113500 
E02001684,69500 ,83000 ,89000 
E02001685,79000 ,85500 ,96000 
E02001686,77959 ,93750 ,120000 
E02001688,77475 ,112500 ,125750 
E02001689,61500 ,66500 ,76000 
E02001690,72000 ,92500 ,125000 
E02001691,58250 ,75250 ,88999 
E02001692,64613 ,75000 ,94463 
E02001693,66500 ,91000 ,101250 
E02001694,68250 ,105000 ,122500 
E02001695,108875 ,127475 ,139738 
E02001696,71250 ,82500 ,88000 
E02001697,100000 ,115000 ,131950 
E02001698,119475 ,140000 ,156250 
E02001699,70250 ,93500 ,108500 
E02001700,86500 ,110750 ,122000 
E02001701,93875 ,112250 ,142488 
E02001702,87750 ,100500 ,137975 
E02001703,90000 ,121700 ,193790 
E02001704,80500 ,100000 ,167500 
E02001705,50000 ,72250 ,110000 
E02001706,118863 ,129250 ,132500 
E02001707,47750 ,59975 ,86988 
E02006841,85500 ,110500 ,133625 
E02006842,44000 ,55000 ,65000 
E02001708,88750 ,110000 ,129975 
E02001709,135000 ,165000 ,195000 
E02001710,65500 ,81500 ,120000 
E02001711,67500 ,108500 ,117750 
E02001712,124375 ,167750 ,191000 
E02001713,142250 ,185000 ,236750 
E02001714,112875 ,115500 ,130875 
E02001715,61250 ,79000 ,91500 
E02001718,78500 ,88750 ,99375 
E02001719,110000 ,124500 ,136500 
E02001720,158750 ,170000 ,190125 
E02001721,85000 ,99750 ,138250 
E02001722,96750 ,128975 ,163750 
E02001723,64500 ,73500 ,84750 
E02001724,127000 ,143000 ,201250 
E02001725,105250 ,115750 ,126500 
E02001726,77000 ,92000 ,100000 
E02001727,65000 ,70950 ,82500 
E02001728,77500 ,84950 ,111000 
E02001729,84625 ,98975 ,103125 
E02001730,116625 ,138250 ,177500 
E02001731,137000 ,158500 ,167750 
E02001732,109750 ,115000 ,120000 
E02001733,58250 ,71000 ,133750 
E02001734,47500 ,50000 ,67800 
E02001735,82500 ,82500 ,82500 
E02001736,55250 ,74500 ,83500 
E02001737,36000 ,79777 ,88000 
E02006893,110250 ,135000 ,161000 
E02001738,130625 ,156500 ,171740 
E02001739,79463 ,87525 ,98375 
E02001740,159125 ,211500 ,257500 
E02001741,101500 ,136250 ,162025 
E02001742,121250 ,135000 ,194750 
E02001743,99375 ,120895 ,129713 
E02001744,99875 ,147500 ,179375 
E02001745,69750 ,80500 ,103738 
E02001746,105000 ,127000 ,136000 
E02001747,167500 ,195000 ,246000 
E02001748,86975 ,107500 ,127500 
E02001749,92400 ,105000 ,122375 
E02001750,134250 ,153750 ,172750 
E02001751,88000 ,106500 ,125000 
E02001752,51375 ,90500 ,128125 
E02001753,126250 ,150000 ,163500 
E02001754,98250 ,111250 ,130375 
E02001755,97250 ,113500 ,126250 
E02001756,85000 ,127500 ,138000 
E02001757,88000 ,94000 ,99000 
E02001758,80000 ,85000 ,116750 
E02001759,83000 ,107250 ,124000 
E02001760,67750 ,78750 ,108250 
E02001761,76500 ,119077 ,137000 
E02001762,80000 ,102000 ,115000 
E02001763,68500 ,74000 ,81875 
E02001764,78000 ,103000 ,112000 
E02001765,52000 ,63000 ,69000 
E02001766,54125 ,69125 ,81500 
E02001767,62500 ,76000 ,92000 
E02001768,55750 ,73250 ,120125 
E02001769,49000 ,69000 ,97500 
E02001770,57000 ,69500 ,80625 
E02001771,87000 ,115000 ,169950 
E02001772,53000 ,66000 ,79000 
E02001773,76000 ,124000 ,150000 
E02001774,54000 ,90500 ,96250 
E02001775,#N/A,#N/A,#N/A
E02001776,56000 ,66000 ,75000 
E02001777,66500 ,82000 ,114000 
E02001778,45750 ,57450 ,64875 
E02001779,72560 ,81000 ,117250 
E02001780,121500 ,130000 ,160000 
E02001781,70658 ,74900 ,78600 
E02001782,60550 ,90000 ,118975 
E02001783,72000 ,74000 ,80500 
E02001784,90500 ,98000 ,105500 
E02001785,110000 ,115500 ,155000 
E02001786,#N/A,#N/A,#N/A
E02001787,62500 ,74250 ,91363 
E02001788,71875 ,96000 ,169500 
E02001789,105000 ,142000 ,175000 
E02001790,105000 ,142500 ,150375 
E02001791,139000 ,143500 ,144950 
E02001792,90875 ,108000 ,143125 
E02001793,58500 ,65000 ,77000 
E02001794,59250 ,75500 ,88250 
E02001795,35750 ,49000 ,64375 
E02001796,85000 ,100000 ,132250 
E02001797,102000 ,110000 ,120000 
E02001798,60000 ,67500 ,80000 
E02001799,31850 ,55000 ,71125 
E02001800,59750 ,70000 ,85000 
E02001801,41750 ,55000 ,64250 
E02001802,59125 ,68750 ,80250 
E02001803,53875 ,68000 ,80750 
E02001804,75250 ,90000 ,102500 
E02001805,71500 ,105000 ,145500 
E02001806,35125 ,48500 ,79000 
E02001807,57000 ,80000 ,84500 
E02001808,64125 ,85000 ,107000 
E02001809,72313 ,87475 ,111250 
E02001810,68125 ,81250 ,115750 
E02001811,69638 ,81000 ,107500 
E02001812,98000 ,120000 ,143250 
E02001813,73750 ,81500 ,84975 
E02001814,60250 ,71000 ,86250 
E02001815,66250 ,75000 ,89000 
E02001816,61250 ,98250 ,117625 
E02001817,68000 ,85000 ,89000 
E02001818,60000 ,73000 ,82500 
E02001819,77000 ,99500 ,125000 
E02001820,117738 ,140000 ,143125 
E02001821,81500 ,103500 ,126000 
E02001822,73000 ,89000 ,147375 
E02001823,63375 ,68000 ,70625 
E02001824,65500 ,85750 ,113750 
E02001825,35000 ,44000 ,59988 
E02001826,52500 ,67000 ,77750 
E02002615,78250 ,94000 ,107725 
E02002616,75000 ,85000 ,148675 
E02002617,53000 ,72000 ,100000 
E02002618,60000 ,71000 ,83000 
E02002619,57000 ,63000 ,64000 
E02002620,52625 ,66750 ,82250 
E02002621,72500 ,80000 ,110000 
E02002622,60000 ,71000 ,79000 
E02002623,68900 ,75000 ,84000 
E02002624,89213 ,102500 ,129500 
E02002625,66813 ,86500 ,108500 
E02002626,84750 ,91000 ,95500 
E02002627,73500 ,80000 ,96250 
E02002628,58000 ,76000 ,90000 
E02002629,63875 ,84500 ,113875 
E02002630,90000 ,110000 ,110000 
E02002631,80625 ,92500 ,137000 
E02002632,126250 ,140000 ,153738 
E02002633,84375 ,104000 ,112500 
E02002634,95000 ,123000 ,136000 
E02002635,79000 ,94950 ,111750 
E02002636,89750 ,101750 ,105000 
E02002637,70250 ,82000 ,86125 
E02002638,68750 ,77500 ,88750 
E02002639,67250 ,72500 ,75250 
E02002640,51500 ,55000 ,60250 
E02002641,73000 ,78000 ,112500 
E02002642,58250 ,63000 ,66750 
E02002643,92250 ,111000 ,125500 
E02002644,58500 ,69500 ,73250 
E02002645,60000 ,61000 ,68000 
E02002646,78713 ,98500 ,117500 
E02002647,56000 ,58000 ,70750 
E02002648,74000 ,80000 ,98000 
E02002649,80625 ,90750 ,141625 
E02002650,93000 ,130000 ,135000 
E02002651,99625 ,115750 ,133750 
E02003853,88313 ,107000 ,135000 
E02003854,170000 ,222500 ,240000 
E02003855,211250 ,230000 ,256250 
E02003856,125000 ,169250 ,196125 
E02003857,175000 ,222000 ,249950 
E02003858,212875 ,260000 ,281250 
E02003859,172250 ,218000 ,250000 
E02003860,175500 ,189950 ,248725 
E02003861,122875 ,232000 ,242500 
E02003863,250000 ,300000 ,340000 
E02003862,362000 ,362500 ,375000 
E02003864,165000 ,267000 ,320000 
E02003865,163750 ,182500 ,210250 
E02003866,134000 ,162500 ,179950 
E02003867,96998 ,173725 ,192500 
E02003868,114950 ,130000 ,154000 
E02003869,109500 ,135000 ,205250 
E02003870,112125 ,124975 ,152500 
E02003871,141500 ,151500 ,164950 
E02003872,178000 ,190000 ,195000 
E02003873,119500 ,128500 ,147500 
E02003811,270000 ,270000 ,270000 
E02003812,140000 ,189950 ,206250 
E02003813,117000 ,125250 ,158875 
E02003814,91500 ,100000 ,126500 
E02003815,126500 ,140000 ,147000 
E02003816,92000 ,110000 ,120000 
E02003817,110250 ,125000 ,165000 
E02003818,169438 ,200000 ,226250 
E02003819,130000 ,149700 ,172000 
E02003820,96000 ,125500 ,133500 
E02003821,115000 ,129950 ,139000 
E02003822,120000 ,130000 ,162500 
E02003825,112475 ,122000 ,131500 
E02003826,87000 ,92500 ,107000 
E02003827,70750 ,83000 ,98250 
E02003828,85000 ,100000 ,115000 
E02003829,123000 ,133000 ,145000 
E02003830,70000 ,84000 ,103000 
E02003823,131000 ,156500 ,171875 
E02003831,147000 ,173250 ,182125 
E02003824,124750 ,149000 ,159750 
E02003832,67250 ,74500 ,97500 
E02003833,119250 ,127000 ,134000 
E02003834,78250 ,80000 ,90250 
E02003835,117875 ,150000 ,174500 
E02003836,144650 ,167000 ,229616 
E02003838,128750 ,150500 ,177500 
E02003837,142750 ,164625 ,184000 
E02003839,117713 ,129000 ,150500 
E02003840,167000 ,195000 ,247500 
E02003841,123500 ,134000 ,150000 
E02003874,130000 ,167000 ,194500 
E02003875,190000 ,230000 ,248000 
E02003842,193500 ,217750 ,267000 
E02003843,110750 ,144000 ,188250 
E02003844,153750 ,172500 ,187463 
E02003845,78500 ,94250 ,103500 
E02003846,85000 ,100000 ,122500 
E02003847,86750 ,125000 ,149000 
E02003848,71750 ,73500 ,75250 
E02003849,56000 ,65000 ,68000 
E02003876,99750 ,118500 ,128250 
E02003850,143500 ,152000 ,160500 
E02003851,176875 ,213750 ,258750 
E02003877,132675 ,175250 ,208750 
E02003852,120500 ,138000 ,160000 
E02003878,120000 ,142500 ,183750 
E02003879,88000 ,105000 ,116000 
E02003880,87500 ,112500 ,142000 
E02003881,104975 ,122500 ,137950 
E02003882,109500 ,113075 ,118088 
E02003794,105000 ,117000 ,118000 
E02003883,105000 ,112000 ,129750 
E02003884,142250 ,168000 ,177500 
E02003795,160000 ,165000 ,183738 
E02003885,184750 ,192500 ,201250 
E02003796,109000 ,145000 ,171000 
E02003797,138250 ,161250 ,179750 
E02003798,119750 ,124500 ,129250 
E02003800,163000 ,176250 ,183875 
E02003799,82375 ,91250 ,100125 
E02003801,177500 ,180550 ,185738 
E02003802,141250 ,160000 ,177250 
E02003803,136750 ,162750 ,189750 
E02003886,103500 ,112500 ,127500 
E02003804,134250 ,163500 ,188500 
E02003887,107750 ,119000 ,140000 
E02003888,80375 ,100000 ,125250 
E02003805,195000 ,205000 ,233000 
E02003889,122500 ,140000 ,222250 
E02003806,173500 ,190000 ,217500 
E02003890,131250 ,138000 ,161000 
E02003807,144625 ,176000 ,234375 
E02003808,107750 ,131000 ,143000 
E02003891,157500 ,170000 ,199950 
E02003809,177500 ,180000 ,185000 
E02003810,122725 ,146755 ,154250 
E02002574,100500 ,135750 ,198750 
E02002575,99250 ,123500 ,131250 
E02002576,79500 ,100000 ,108750 
E02002577,80000 ,84000 ,87500 
E02002578,66000 ,75000 ,120000 
E02002579,87000 ,92000 ,105000 
E02002580,63000 ,75000 ,79000 
E02002581,109500 ,148000 ,158000 
E02002582,116500 ,127475 ,153500 
E02002583,54000 ,70500 ,85800 
E02002584,101875 ,115000 ,131500 
E02002585,68488 ,74750 ,86500 
E02002586,65875 ,69750 ,73625 
E02002587,104500 ,108750 ,116000 
E02002588,110000 ,115000 ,118000 
E02002589,105250 ,122500 ,152500 
E02002590,134750 ,140000 ,157000 
E02002591,160000 ,189550 ,225000 
E02002592,89250 ,131040 ,136875 
E02002593,85500 ,124500 ,134375 
E02002594,75250 ,105000 ,141250 
E02002595,88788 ,94525 ,96500 
E02002596,97500 ,127500 ,145250 
E02002597,84250 ,86000 ,99000 
E02002598,101000 ,111000 ,125875 
E02002599,120000 ,131000 ,155338 
E02002600,90000 ,110000 ,118000 
E02002601,103000 ,160000 ,165000 
E02002602,75000 ,95000 ,108000 
E02002603,141250 ,161500 ,173750 
E02002604,133125 ,140500 ,151250 
E02002605,83500 ,106500 ,138500 
E02002606,85000 ,95000 ,105000 
E02002607,103000 ,116500 ,145000 
E02002608,152463 ,162475 ,173750 
E02002609,87500 ,95000 ,111250 
E02002610,160000 ,197500 ,229625 
E02002611,138500 ,172000 ,199950 
E02002612,145500 ,176000 ,197750 
E02002613,150750 ,153000 ,184000 
E02002614,183000 ,215000 ,240000 
E02003965,74250 ,87500 ,118875 
E02003966,145000 ,165000 ,174000 
E02003967,98188 ,113500 ,118125 
E02003968,69500 ,92500 ,120000 
E02003969,66250 ,70000 ,79000 
E02003970,99250 ,120000 ,142000 
E02003971,130000 ,155000 ,181500 
E02003972,76000 ,89000 ,129000 
E02003973,47000 ,52250 ,68250 
E02003974,73250 ,94000 ,108375 
E02003975,85000 ,92000 ,157500 
E02003976,188325 ,255000 ,292500 
E02003977,80500 ,88000 ,102500 
E02003978,89500 ,97500 ,118000 
E02003979,143500 ,165000 ,181975 
E02003980,65000 ,68000 ,73000 
E02003981,71250 ,84000 ,96250 
E02003982,152000 ,164000 ,185000 
E02003983,71500 ,75500 ,87500 
E02003984,46000 ,58475 ,70250 
E02003985,79250 ,85000 ,92000 
E02003986,64500 ,76250 ,99625 
E02003987,68000 ,90000 ,147000 
E02003988,85500 ,111000 ,146000 
E02003989,88375 ,103750 ,144500 
E02003990,73500 ,86500 ,121250 
E02003991,105000 ,123500 ,131000 
E02003992,53750 ,76500 ,85750 
E02003993,98000 ,133500 ,162500 
E02003994,70500 ,79500 ,92500 
E02003995,76750 ,85500 ,94750 
E02003996,69500 ,76000 ,87750 
E02003997,76000 ,83000 ,87250 
E02003998,67500 ,70250 ,77250 
E02003999,72625 ,94750 ,138750 
E02004000,69000 ,86000 ,98975 
E02004001,63250 ,88000 ,98500 
E02004002,85500 ,93500 ,126500 
E02004003,51750 ,77500 ,99000 
E02004004,58000 ,60000 ,78000 
E02004005,78375 ,111500 ,146250 
E02004006,94000 ,141000 ,174750 
E02004007,56000 ,63000 ,75000 
E02004008,132750 ,140000 ,160000 
E02004009,168125 ,178750 ,189375 
E02004010,115375 ,122250 ,130200 
E02004011,106000 ,128750 ,171000 
E02004012,123500 ,226750 ,264350 
E02004013,96000 ,125000 ,142500 
E02004014,110250 ,127000 ,148250 
E02004015,180950 ,212500 ,341250 
E02004016,165750 ,199000 ,292500 
E02004017,133250 ,145788 ,174500 
E02004018,112250 ,132500 ,146500 
E02004019,137000 ,162000 ,201600 
E02004020,140750 ,176500 ,200500 
E02004021,157750 ,223500 ,291275 
E02004022,173750 ,230000 ,285250 
E02004023,125000 ,163250 ,258750 
E02004024,152000 ,190000 ,217500 
E02004025,140000 ,190000 ,220000 
E02004026,110250 ,121750 ,137125 
E02004027,120000 ,145000 ,170000 
E02004028,129250 ,140500 ,155750 
E02000984,129250 ,138000 ,160625 
E02000985,122500 ,145000 ,168725 
E02000986,123500 ,137000 ,155000 
E02000987,65625 ,72500 ,81875 
E02000988,65475 ,72500 ,79000 
E02000989,146250 ,160000 ,183750 
E02000990,83750 ,130000 ,145250 
E02000991,72250 ,88500 ,100250 
E02000992,114000 ,130000 ,140000 
E02000993,58125 ,67500 ,83750 
E02000994,56250 ,65000 ,79000 
E02000995,78000 ,138750 ,177213 
E02000996,62000 ,75000 ,101000 
E02000997,107000 ,130005 ,142000 
E02000998,62000 ,65250 ,72500 
E02000999,64313 ,69250 ,71500 
E02001000,78500 ,90000 ,104950 
E02001001,74250 ,85375 ,106246 
E02001002,90750 ,118000 ,122750 
E02001003,113750 ,129000 ,175625 
E02001004,57488 ,64975 ,72463 
E02001005,59750 ,60750 ,65500 
E02001006,60000 ,80000 ,95000 
E02001007,73000 ,120000 ,126000 
E02001008,64375 ,70000 ,73750 
E02001009,76500 ,78000 ,114000 
E02001010,57000 ,63500 ,74000 
E02001011,90475 ,105000 ,132500 
E02001012,107500 ,128000 ,142500 
E02001013,111250 ,118250 ,134625 
E02001014,86500 ,99950 ,119500 
E02001015,58000 ,71125 ,101250 
E02001016,77500 ,89000 ,108000 
E02001017,86000 ,90000 ,115000 
E02001018,106750 ,125000 ,140500 
E02001019,120500 ,129950 ,181500 
E02001020,166000 ,190000 ,218500 
E02001021,120750 ,152500 ,177923 
E02001022,102500 ,111250 ,131250 
E02001023,103675 ,114250 ,140750 
E02001024,121500 ,134500 ,142488 
E02001025,87000 ,105000 ,135000 
E02001026,83750 ,88975 ,95750 
E02001027,79250 ,107000 ,115750 
E02001028,138000 ,150000 ,189995 
E02001029,90938 ,106500 ,116750 
E02001030,132750 ,148000 ,202500 
E02001031,107875 ,114000 ,133250 
E02001032,95000 ,115500 ,138250 
E02001033,64750 ,74875 ,93875 
E02001034,75375 ,86625 ,97500 
E02001035,91875 ,159475 ,172625 
E02001036,93750 ,103000 ,151000 
E02001037,99000 ,127500 ,169000 
E02001038,115250 ,127175 ,136125 
E02001039,119750 ,142500 ,161250 
E02001040,67625 ,76500 ,82250 
E02001041,116250 ,142500 ,166000 
E02001042,110395 ,148750 ,173625 
E02001043,75000 ,97000 ,131500 
E02001044,126875 ,178500 ,239000 
E02001045,106750 ,110000 ,121500 
E02001046,71000 ,76500 ,90750 
E02001047,71875 ,78250 ,90625 
E02001048,85000 ,89000 ,95000 
E02001049,75000 ,101000 ,121500 
E02001050,74000 ,80000 ,90713 
E02001051,84500 ,90000 ,132750 
E02001052,83500 ,90000 ,101000 
E02001053,82000 ,85000 ,90000 
E02001055,85000 ,88000 ,105000 
E02001056,95750 ,98500 ,101250 
E02001057,173250 ,185500 ,197000 
E02001059,124000 ,135000 ,142500 
E02001061,82000 ,90000 ,92500 
E02001062,155000 ,155000 ,160000 
E02001063,131500 ,142500 ,150688 
E02001064,90000 ,96000 ,102000 
E02001065,77000 ,90000 ,111000 
E02001066,69000 ,115000 ,125000 
E02001067,86000 ,114250 ,119625 
E02001068,120000 ,126000 ,130000 
E02001069,114500 ,136000 ,151475 
E02001070,130000 ,136500 ,154750 
E02001071,95000 ,121000 ,133500 
E02001072,111500 ,147000 ,168875 
E02001073,165500 ,196000 ,230000 
E02001074,139500 ,151500 ,165375 
E02001075,120250 ,122500 ,149000 
E02001076,132250 ,135000 ,147750 
E02001077,173000 ,220000 ,260000 
E02001078,120125 ,142500 ,157750 
E02001079,138125 ,156250 ,175000 
E02001080,141875 ,151000 ,161000 
E02001081,182025 ,256250 ,290000 
E02001082,183700 ,205000 ,212000 
E02001083,199400 ,212551 ,251250 
E02001084,205500 ,221250 ,255500 
E02001085,131000 ,133500 ,136875 
E02001086,165750 ,190000 ,241250 
E02001087,216250 ,253000 ,311250 
E02001088,125000 ,131500 ,150375 
E02001089,157000 ,184000 ,227488 
E02001090,123500 ,141000 ,173000 
E02001091,125000 ,135000 ,152000 
E02001092,106500 ,115000 ,120000 
E02001093,124375 ,143750 ,151250 
E02001094,96000 ,99950 ,102000 
E02001095,82500 ,107000 ,130000 
E02001096,111000 ,131000 ,166000 
E02001097,104250 ,120000 ,140000 
E02006902,177500 ,192501 ,218725 
E02006912,190000 ,222500 ,255158 
E02006913,184000 ,190000 ,205000 
E02006914,199250 ,234000 ,250000 
E02006915,95125 ,198500 ,216250 
E02006916,170000 ,198000 ,220000 
E02006917,197875 ,234500 ,299375 
E02001098,98625 ,137500 ,148838 
E02001099,90000 ,100000 ,123000 
E02001100,104750 ,128000 ,152250 
E02001101,115500 ,124950 ,127075 
E02001102,104500 ,115000 ,120000 
E02001103,169000 ,180000 ,195000 
E02001104,72950 ,100000 ,110000 
E02001105,108000 ,120000 ,150000 
E02001106,107000 ,117500 ,127200 
E02001107,60875 ,81750 ,103750 
E02001108,78250 ,83725 ,88250 
E02001109,64250 ,70000 ,85750 
E02001110,173713 ,208000 ,216250 
E02001111,51000 ,52500 ,60000 
E02001112,116625 ,141250 ,158750 
E02001113,72000 ,75000 ,85000 
E02001114,84250 ,99475 ,130500 
E02001115,85500 ,93500 ,108000 
E02001116,62000 ,67975 ,83700 
E02001117,155000 ,179000 ,207000 
E02001118,107875 ,113500 ,144000 
E02001119,57125 ,59750 ,62375 
E02001121,48250 ,60000 ,62250 
E02001123,85000 ,100000 ,135000 
E02001124,68875 ,82500 ,100500 
E02001125,82500 ,105000 ,122000 
E02001126,49625 ,55750 ,68250 
E02001127,85625 ,89000 ,93333 
E02001128,98713 ,131500 ,140000 
E02001129,83000 ,111250 ,119950 
E02001130,115250 ,118000 ,153750 
E02001131,129750 ,159950 ,166000 
E02006860,64225 ,66500 ,79500 
E02001132,81488 ,101500 ,132488 
E02001133,90000 ,98000 ,126000 
E02001134,88000 ,125000 ,130000 
E02001135,59000 ,85000 ,92000 
