MSOA code,low,mid,high
E02002463,#N/A,#N/A,#N/A
E02002464,40500 ,40500 ,40500 
E02002465,61875 ,71250 ,80625 
E02002466,86875 ,89750 ,92625 
E02002467,44950 ,44950 ,44950 
E02002468,#N/A,#N/A,#N/A
E02002469,115000 ,115000 ,115000 
E02002470,#N/A,#N/A,#N/A
E02002471,165000 ,165000 ,165000 
E02002472,89250 ,93500 ,97750 
E02002473,140000 ,140000 ,140000 
E02002474,#N/A,#N/A,#N/A
E02002475,#N/A,#N/A,#N/A
E02002476,110000 ,110000 ,110000 
E02002477,#N/A,#N/A,#N/A
E02002478,#N/A,#N/A,#N/A
E02002479,120000 ,120000 ,120000 
E02002480,35750 ,36500 ,37250 
E02002481,61500 ,61500 ,61500 
E02002482,#N/A,#N/A,#N/A
E02002796,45000 ,53000 ,54000 
E02002797,68000 ,72000 ,72000 
E02002798,92613 ,95000 ,103238 
E02002799,#N/A,#N/A,#N/A
E02002800,101725 ,103500 ,124250 
E02002801,93000 ,93000 ,93000 
E02002802,63000 ,63000 ,63000 
E02002803,48500 ,65000 ,83100 
E02002804,74996 ,74998 ,74999 
E02002805,75000 ,75000 ,75000 
E02002806,88000 ,101000 ,114000 
E02002807,#N/A,#N/A,#N/A
E02002808,60000 ,60000 ,60000 
E02002809,170000 ,170000 ,170000 
E02002810,88250 ,88250 ,88250 
E02002811,40388 ,45750 ,53500 
E02002812,54000 ,57950 ,65000 
E02002813,93750 ,93750 ,93750 
E02002814,134750 ,138500 ,140238 
E02002815,#N/A,#N/A,#N/A
E02002816,67000 ,67000 ,67000 
E02002817,#N/A,#N/A,#N/A
E02002818,42000 ,49000 ,56000 
E02002819,63000 ,75000 ,98000 
E02002820,68250 ,71500 ,72500 
E02002821,45250 ,55000 ,58500 
E02002822,#N/A,#N/A,#N/A
E02002823,81750 ,83500 ,85250 
E02002824,55000 ,60000 ,60000 
E02002825,84625 ,89000 ,93000 
E02002826,74813 ,88500 ,92375 
E02002827,88500 ,92000 ,111000 
E02002828,88000 ,101000 ,110000 
E02002829,#N/A,#N/A,#N/A
E02002830,52250 ,56500 ,60750 
E02002831,89000 ,90000 ,122500 
E02002832,#N/A,#N/A,#N/A
E02002833,#N/A,#N/A,#N/A
E02002834,80250 ,95000 ,105000 
E02002835,85213 ,89250 ,100375 
E02002836,#N/A,#N/A,#N/A
E02002837,70750 ,74500 ,78250 
E02002838,85750 ,98500 ,99225 
E02002839,#N/A,#N/A,#N/A
E02002842,75000 ,75000 ,75000 
E02002843,69500 ,69500 ,69500 
E02002844,#N/A,#N/A,#N/A
E02002845,58500 ,70000 ,71750 
E02002846,162500 ,172500 ,182500 
E02002847,#N/A,#N/A,#N/A
E02002848,#N/A,#N/A,#N/A
E02002849,68250 ,82500 ,93500 
E02002851,95000 ,95000 ,95000 
E02002852,#N/A,#N/A,#N/A
E02002853,101875 ,121250 ,140625 
E02002854,70000 ,70000 ,70000 
E02002855,108750 ,122500 ,126250 
E02002856,85000 ,96500 ,100000 
E02002857,115000 ,115000 ,115000 
E02002858,81875 ,91250 ,103750 
E02002860,75000 ,75000 ,75000 
E02002861,#N/A,#N/A,#N/A
E02002862,#N/A,#N/A,#N/A
E02006815,116250 ,122500 ,128750 
E02006817,81000 ,87000 ,128500 
E02006819,#N/A,#N/A,#N/A
E02006850,79125 ,82750 ,86375 
E02006851,91000 ,115000 ,132995 
E02002868,#N/A,#N/A,#N/A
E02002869,#N/A,#N/A,#N/A
E02002871,#N/A,#N/A,#N/A
E02002872,75500 ,76000 ,76500 
E02002873,50063 ,52500 ,58750 
E02002874,79625 ,98500 ,104500 
E02002875,69000 ,69000 ,69000 
E02002876,76750 ,80500 ,84250 
E02002877,93750 ,102500 ,111250 
E02002878,#N/A,#N/A,#N/A
E02002879,82250 ,90250 ,113125 
E02002880,#N/A,#N/A,#N/A
E02002881,73000 ,73000 ,73000 
E02002882,59250 ,66500 ,112000 
E02002883,62875 ,79000 ,95875 
E02002884,#N/A,#N/A,#N/A
E02002885,58000 ,58000 ,58000 
E02002886,#N/A,#N/A,#N/A
E02002887,#N/A,#N/A,#N/A
E02002888,59950 ,59950 ,59950 
E02002889,76413 ,95000 ,102750 
E02002890,84000 ,95000 ,108000 
E02002891,75000 ,75000 ,75000 
E02002892,#N/A,#N/A,#N/A
E02002893,#N/A,#N/A,#N/A
E02002894,110000 ,110000 ,110000 
E02002895,90000 ,125000 ,168500 
E02002896,50875 ,56750 ,62625 
E02002897,73000 ,73000 ,73000 
E02002898,68125 ,74000 ,75000 
E02002899,#N/A,#N/A,#N/A
E02002901,#N/A,#N/A,#N/A
E02002902,70000 ,72000 ,76500 
E02002903,133238 ,161475 ,189713 
E02002904,97500 ,115000 ,118750 
E02006834,54000 ,62000 ,66000 
E02006904,94250 ,108500 ,119000 
E02006905,91000 ,100000 ,100000 
E02002863,162500 ,170000 ,295000 
E02002864,132000 ,135000 ,142550 
E02002865,#N/A,#N/A,#N/A
E02002866,130000 ,130000 ,130000 
E02002867,143500 ,170000 ,356000 
E02004029,70000 ,70000 ,70000 
E02004030,#N/A,#N/A,#N/A
E02004031,87500 ,87500 ,87500 
E02004032,#N/A,#N/A,#N/A
E02004033,65000 ,65000 ,65000 
E02004034,117000 ,117000 ,117000 
E02004035,74000 ,74000 ,74000 
E02004036,72875 ,76750 ,80625 
E02004037,120000 ,135000 ,136250 
E02004038,99000 ,110000 ,135000 
E02004039,96500 ,109000 ,116250 
E02004040,75000 ,85000 ,95000 
E02004041,78500 ,82000 ,85500 
E02004043,79950 ,79950 ,79950 
E02004044,152750 ,173500 ,194250 
E02006827,#N/A,#N/A,#N/A
E02004045,#N/A,#N/A,#N/A
E02004046,70000 ,70000 ,70000 
E02004047,#N/A,#N/A,#N/A
E02004048,#N/A,#N/A,#N/A
E02004049,#N/A,#N/A,#N/A
E02004050,#N/A,#N/A,#N/A
E02004051,#N/A,#N/A,#N/A
E02004052,#N/A,#N/A,#N/A
E02004053,76500 ,93000 ,109500 
E02004054,#N/A,#N/A,#N/A
E02004055,115000 ,115000 ,115000 
E02004056,67000 ,67000 ,67000 
E02004057,#N/A,#N/A,#N/A
E02004058,58750 ,60000 ,72000 
E02004059,#N/A,#N/A,#N/A
E02004060,#N/A,#N/A,#N/A
E02004061,#N/A,#N/A,#N/A
E02004062,70000 ,70000 ,70000 
E02004063,#N/A,#N/A,#N/A
E02004064,84250 ,101000 ,108000 
E02004065,93750 ,111000 ,129000 
E02004066,90750 ,92500 ,94250 
E02004067,62500 ,62500 ,62500 
E02004068,99000 ,113000 ,127000 
E02004069,195000 ,195000 ,195000 
E02004070,117000 ,124000 ,142000 
E02004071,110000 ,110000 ,110000 
E02004072,107875 ,108250 ,108625 
E02004073,112000 ,122000 ,130500 
E02004074,125750 ,136500 ,146725 
E02004075,117250 ,134500 ,151750 
E02004076,96900 ,117500 ,126250 
E02004077,#N/A,#N/A,#N/A
E02004078,#N/A,#N/A,#N/A
E02004080,60000 ,60000 ,60000 
E02004081,#N/A,#N/A,#N/A
E02004082,#N/A,#N/A,#N/A
E02004083,#N/A,#N/A,#N/A
E02004084,#N/A,#N/A,#N/A
E02004085,87500 ,91000 ,102500 
E02004086,69625 ,72750 ,75875 
E02004087,80000 ,88500 ,90000 
E02004088,121000 ,121000 ,121000 
E02004089,63000 ,63000 ,63000 
E02004090,113588 ,117225 ,120863 
E02004091,67500 ,67500 ,67500 
E02004092,85000 ,85000 ,85000 
E02006828,#N/A,#N/A,#N/A
E02004093,70750 ,76500 ,82250 
E02004094,#N/A,#N/A,#N/A
E02004095,85000 ,115000 ,115000 
E02004096,118000 ,125000 ,137475 
E02004097,76250 ,91750 ,103863 
E02004098,98250 ,100500 ,102750 
E02004100,175000 ,175000 ,175000 
E02004102,75000 ,88250 ,100000 
E02004103,68749 ,72498 ,76246 
E02004104,#N/A,#N/A,#N/A
E02006872,107500 ,112325 ,128488 
E02004105,#N/A,#N/A,#N/A
E02004106,66938 ,69000 ,72375 
E02004108,85000 ,85000 ,85000 
E02004109,#N/A,#N/A,#N/A
E02004110,92500 ,92500 ,92500 
E02004111,64000 ,64000 ,64000 
E02004112,77750 ,83500 ,89250 
E02004113,#N/A,#N/A,#N/A
E02004114,#N/A,#N/A,#N/A
E02004115,#N/A,#N/A,#N/A
E02004116,60375 ,65250 ,70125 
E02004117,#N/A,#N/A,#N/A
E02006804,57000 ,57000 ,57000 
E02004118,99500 ,105000 ,112500 
E02004119,62625 ,64250 ,65875 
E02004120,91000 ,91000 ,91000 
E02004121,109625 ,114250 ,137125 
E02004122,#N/A,#N/A,#N/A
E02004123,146555 ,153110 ,159665 
E02004124,#N/A,#N/A,#N/A
E02004125,80000 ,80000 ,80000 
E02004126,85000 ,85000 ,85000 
E02004128,116250 ,127500 ,138750 
E02006919,85875 ,87250 ,88625 
E02006920,84125 ,88250 ,92375 
E02005334,#N/A,#N/A,#N/A
E02005335,140000 ,140000 ,140000 
E02005336,#N/A,#N/A,#N/A
E02005337,#N/A,#N/A,#N/A
E02005338,81500 ,84500 ,102500 
E02005339,127500 ,127500 ,127500 
E02005340,139500 ,139500 ,139500 
E02005341,85000 ,85000 ,85000 
E02005342,114700 ,114700 ,114700 
E02005343,#N/A,#N/A,#N/A
E02005344,90813 ,93875 ,96938 
E02006820,85000 ,85000 ,85000 
E02005345,92500 ,93000 ,102000 
E02005346,84500 ,85000 ,85000 
E02005347,76000 ,76500 ,80000 
E02005348,91000 ,91000 ,91000 
E02005349,112000 ,160000 ,205000 
E02005350,78500 ,82000 ,100000 
E02005351,#N/A,#N/A,#N/A
E02005352,#N/A,#N/A,#N/A
E02005353,#N/A,#N/A,#N/A
E02005354,#N/A,#N/A,#N/A
E02005355,100000 ,112000 ,125000 
E02005356,102500 ,117500 ,126500 
E02005357,75000 ,75000 ,75000 
E02005358,91000 ,107000 ,122500 
E02005359,#N/A,#N/A,#N/A
E02005360,156613 ,157725 ,158838 
E02005361,115625 ,128500 ,138000 
E02005362,80000 ,80000 ,80000 
E02005363,#N/A,#N/A,#N/A
E02005364,109000 ,113000 ,124000 
E02005365,108250 ,110000 ,112500 
E02005366,105250 ,113500 ,122250 
E02005368,167000 ,167000 ,167000 
E02005369,#N/A,#N/A,#N/A
E02005370,#N/A,#N/A,#N/A
E02005371,88738 ,94975 ,106713 
E02005372,362500 ,362500 ,362500 
E02005373,#N/A,#N/A,#N/A
E02005374,94875 ,108750 ,126250 
E02005375,115250 ,121475 ,136250 
E02005376,172875 ,178250 ,183625 
E02006816,77000 ,82000 ,88500 
E02005377,108000 ,108000 ,108000 
E02005378,106000 ,106000 ,106000 
E02005379,97500 ,100000 ,102500 
E02005380,180000 ,180000 ,180000 
E02005381,105250 ,105500 ,105750 
E02005382,71250 ,76000 ,79213 
E02005383,63438 ,68000 ,74125 
E02005384,126500 ,126500 ,126500 
E02005385,75500 ,78000 ,91500 
E02005386,65000 ,65000 ,65000 
E02005387,73750 ,103500 ,125000 
E02005388,75975 ,78000 ,88500 
E02005389,98500 ,98500 ,98500 
E02005390,76000 ,76000 ,81000 
E02005391,94000 ,94000 ,94000 
E02005392,77500 ,77500 ,77500 
E02005393,#N/A,#N/A,#N/A
E02005394,#N/A,#N/A,#N/A
E02005395,86625 ,101500 ,115750 
E02005396,113000 ,153000 ,162500 
E02005397,173390 ,227260 ,281130 
E02005398,#N/A,#N/A,#N/A
E02005399,117000 ,120000 ,127500 
E02005400,78500 ,94000 ,109500 
E02005401,#N/A,#N/A,#N/A
E02005402,114000 ,122000 ,133475 
E02005403,99950 ,99950 ,99950 
E02005404,#N/A,#N/A,#N/A
E02005405,#N/A,#N/A,#N/A
E02005406,#N/A,#N/A,#N/A
E02005407,125000 ,127000 ,135250 
E02005408,#N/A,#N/A,#N/A
E02005409,#N/A,#N/A,#N/A
E02005412,132400 ,142600 ,152800 
E02005414,105250 ,108500 ,111750 
E02005415,116750 ,119500 ,122250 
E02005416,84750 ,88500 ,96500 
E02006818,#N/A,#N/A,#N/A
E02006911,#N/A,#N/A,#N/A
E02005417,70000 ,70000 ,70000 
E02005418,63500 ,67000 ,70500 
E02005419,66250 ,70000 ,74500 
E02005420,76750 ,79500 ,82250 
E02005422,#N/A,#N/A,#N/A
E02005423,#N/A,#N/A,#N/A
E02006864,150000 ,150000 ,150000 
E02006865,#N/A,#N/A,#N/A
E02005424,#N/A,#N/A,#N/A
E02005425,#N/A,#N/A,#N/A
E02005426,62000 ,64000 ,79500 
E02005427,54000 ,65000 ,70000 
E02005428,81500 ,83500 ,89500 
E02005429,56500 ,56500 ,56500 
E02005430,95000 ,95000 ,95000 
E02005431,#N/A,#N/A,#N/A
E02005432,#N/A,#N/A,#N/A
E02005433,65000 ,65000 ,65000 
E02005434,77050 ,82100 ,85500 
E02005435,91250 ,110000 ,118500 
E02005436,99000 ,99000 ,99000 
E02005437,48250 ,60500 ,72750 
E02005438,116250 ,117500 ,118750 
E02005439,#N/A,#N/A,#N/A
E02005440,#N/A,#N/A,#N/A
E02005441,#N/A,#N/A,#N/A
E02005442,70000 ,70000 ,70000 
E02005443,74656 ,84500 ,85250 
E02005444,105500 ,111000 ,116500 
E02005445,68875 ,82000 ,103000 
E02005446,88500 ,111000 ,128250 
E02005447,57750 ,61000 ,64250 
E02005448,93800 ,97600 ,101400 
E02005449,97500 ,97500 ,97500 
E02005450,83125 ,88750 ,92750 
E02005451,71250 ,77500 ,83750 
E02005452,77000 ,77000 ,77000 
E02005453,88000 ,88000 ,88000 
E02005455,101000 ,130000 ,147500 
E02005456,120745 ,120745 ,120745 
E02005457,93500 ,93500 ,93500 
E02005458,#N/A,#N/A,#N/A
E02005459,#N/A,#N/A,#N/A
E02005460,#N/A,#N/A,#N/A
E02005461,#N/A,#N/A,#N/A
E02005462,74750 ,80000 ,80000 
E02005463,#N/A,#N/A,#N/A
E02005464,#N/A,#N/A,#N/A
E02006866,99000 ,99000 ,99000 
E02006867,#N/A,#N/A,#N/A
E02005465,#N/A,#N/A,#N/A
E02005466,#N/A,#N/A,#N/A
E02005467,83000 ,83000 ,83000 
E02005468,#N/A,#N/A,#N/A
E02005469,#N/A,#N/A,#N/A
E02005470,79000 ,79500 ,90000 
E02005471,#N/A,#N/A,#N/A
E02005472,65000 ,65000 ,65000 
E02005473,110000 ,110000 ,112250 
E02005474,139000 ,139000 ,139000 
E02005475,#N/A,#N/A,#N/A
E02005476,#N/A,#N/A,#N/A
E02005477,#N/A,#N/A,#N/A
E02005478,75000 ,75000 ,75000 
E02005479,82750 ,96000 ,116000 
E02005480,#N/A,#N/A,#N/A
E02005481,58250 ,60000 ,64250 
E02005482,#N/A,#N/A,#N/A
E02005483,#N/A,#N/A,#N/A
E02005484,#N/A,#N/A,#N/A
E02005485,#N/A,#N/A,#N/A
E02005486,89875 ,92250 ,94625 
E02005487,95000 ,95000 ,95000 
E02005488,96500 ,106000 ,115500 
E02005489,112375 ,116000 ,122625 
E02005490,92750 ,107000 ,117500 
E02005491,95000 ,117000 ,185000 
E02005492,#N/A,#N/A,#N/A
E02005493,72000 ,72000 ,72000 
E02005494,53750 ,82000 ,109738 
E02005495,39749 ,41500 ,43500 
E02005496,66044 ,79500 ,85750 
E02005497,#N/A,#N/A,#N/A
E02005498,66000 ,66000 ,66000 
E02005499,#N/A,#N/A,#N/A
E02005500,#N/A,#N/A,#N/A
E02005501,75000 ,75000 ,75000 
E02005502,55250 ,65500 ,75750 
E02005612,#N/A,#N/A,#N/A
E02005613,63500 ,67000 ,76000 
E02005614,80000 ,80000 ,80000 
E02005615,#N/A,#N/A,#N/A
E02005616,65000 ,65000 ,65000 
E02005617,#N/A,#N/A,#N/A
E02006862,#N/A,#N/A,#N/A
E02006863,#N/A,#N/A,#N/A
E02005619,168000 ,168000 ,168000 
E02005620,#N/A,#N/A,#N/A
E02005621,128750 ,132500 ,136250 
E02005622,103750 ,140000 ,158500 
E02005623,86250 ,87498 ,88747 
E02005624,97000 ,109000 ,111000 
E02005625,#N/A,#N/A,#N/A
E02005626,108500 ,112000 ,118000 
E02005627,127496 ,129998 ,132499 
E02005628,118000 ,145000 ,165500 
E02005629,#N/A,#N/A,#N/A
E02005630,130750 ,136500 ,142250 
E02005631,#N/A,#N/A,#N/A
E02005632,#N/A,#N/A,#N/A
E02005633,#N/A,#N/A,#N/A
E02005634,77250 ,78000 ,85500 
E02005635,133000 ,133000 ,133000 
E02005636,71500 ,93500 ,121250 
E02005637,73375 ,91750 ,113750 
E02005638,#N/A,#N/A,#N/A
E02005639,#N/A,#N/A,#N/A
E02005640,79000 ,82250 ,112875 
E02005641,91500 ,98000 ,98000 
E02005642,88000 ,91000 ,100000 
E02005643,#N/A,#N/A,#N/A
E02005644,72488 ,79975 ,92750 
E02005645,95375 ,100750 ,106875 
E02005646,#N/A,#N/A,#N/A
E02005647,142452 ,142474 ,144374 
E02005648,119995 ,119995 ,119995 
E02005649,125000 ,130000 ,142500 
E02005650,88750 ,96500 ,110499 
E02005651,116750 ,122000 ,136250 
E02005652,118000 ,137000 ,156000 
E02005653,111250 ,120000 ,128746 
E02005654,117000 ,125000 ,125000 
E02005655,94750 ,115500 ,140000 
E02005656,78000 ,78000 ,78000 
E02005657,110000 ,110000 ,110000 
E02005658,#N/A,#N/A,#N/A
E02005659,#N/A,#N/A,#N/A
E02005660,#N/A,#N/A,#N/A
E02005661,124000 ,124000 ,124000 
E02005662,#N/A,#N/A,#N/A
E02005663,125000 ,135500 ,148998 
E02005664,127000 ,135000 ,137500 
E02005665,106000 ,115500 ,117500 
E02005666,188000 ,188000 ,188000 
E02005667,#N/A,#N/A,#N/A
E02005668,#N/A,#N/A,#N/A
E02005669,130000 ,130000 ,130000 
E02005670,87500 ,93500 ,103250 
E02005671,90000 ,99995 ,105000 
E02005672,91000 ,91000 ,97500 
E02005673,100000 ,112000 ,120875 
E02005674,99995 ,107000 ,110000 
E02005675,91000 ,97000 ,111000 
E02005676,#N/A,#N/A,#N/A
E02005677,110000 ,113000 ,115000 
E02005678,94750 ,115500 ,120000 
E02005679,124250 ,130000 ,139000 
E02005680,#N/A,#N/A,#N/A
E02005681,#N/A,#N/A,#N/A
E02005682,182500 ,195000 ,207500 
E02005683,131863 ,132750 ,138500 
E02005684,126000 ,128000 ,130500 
E02005685,118750 ,122000 ,263500 
E02005686,148750 ,192500 ,236250 
E02005687,#N/A,#N/A,#N/A
E02005688,141000 ,152000 ,153500 
E02005689,98750 ,107500 ,116750 
E02005690,118625 ,146000 ,155000 
E02005691,#N/A,#N/A,#N/A
E02005692,110000 ,110000 ,110000 
E02005693,92000 ,109000 ,146250 
E02005694,124875 ,128250 ,131625 
E02005695,108250 ,144500 ,145000 
E02005696,116000 ,116000 ,116000 
E02005697,79500 ,81000 ,90500 
E02005698,#N/A,#N/A,#N/A
E02005699,#N/A,#N/A,#N/A
E02005700,117498 ,129995 ,144998 
E02005701,111499 ,130998 ,150496 
E02005819,87000 ,87000 ,87000 
E02005820,#N/A,#N/A,#N/A
E02005821,56250 ,72500 ,88750 
E02005822,44000 ,44000 ,44000 
E02005823,37000 ,37000 ,37000 
E02005824,#N/A,#N/A,#N/A
E02005825,#N/A,#N/A,#N/A
E02005826,#N/A,#N/A,#N/A
E02005827,69125 ,70250 ,71375 
E02005828,#N/A,#N/A,#N/A
E02005829,90063 ,90125 ,90188 
E02005830,#N/A,#N/A,#N/A
E02005831,79000 ,79000 ,79000 
E02005832,#N/A,#N/A,#N/A
E02005833,120000 ,120000 ,120000 
E02005834,60000 ,60000 ,60000 
E02005835,#N/A,#N/A,#N/A
E02005836,62000 ,62000 ,62000 
E02005837,#N/A,#N/A,#N/A
E02005838,#N/A,#N/A,#N/A
E02005839,129950 ,129950 ,129950 
E02005840,70163 ,70525 ,70888 
E02005842,#N/A,#N/A,#N/A
E02005843,#N/A,#N/A,#N/A
E02005844,63250 ,70000 ,70000 
E02005846,#N/A,#N/A,#N/A
E02005847,74950 ,74950 ,74950 
E02005848,#N/A,#N/A,#N/A
E02005849,85000 ,85000 ,85000 
E02006903,76000 ,76000 ,76000 
E02005850,#N/A,#N/A,#N/A
E02005851,115000 ,115000 ,115000 
E02005852,#N/A,#N/A,#N/A
E02005853,85750 ,86000 ,90500 
E02005856,139950 ,139950 ,139950 
E02005857,#N/A,#N/A,#N/A
E02005858,82250 ,86500 ,91750 
E02005859,97000 ,97000 ,97000 
E02005860,113250 ,135500 ,141500 
E02005861,#N/A,#N/A,#N/A
E02005862,74950 ,74950 ,74950 
E02005863,191875 ,211250 ,230625 
E02005864,104000 ,104000 ,104000 
E02006906,60000 ,60000 ,82500 
E02005865,#N/A,#N/A,#N/A
E02005866,#N/A,#N/A,#N/A
E02005868,#N/A,#N/A,#N/A
E02005869,71463 ,75975 ,80488 
E02005870,85000 ,85000 ,85000 
E02005871,81750 ,85500 ,86125 
E02005872,#N/A,#N/A,#N/A
E02005873,86500 ,98000 ,100000 
E02005874,91250 ,107500 ,123750 
E02005875,103000 ,103000 ,103000 
E02005876,#N/A,#N/A,#N/A
E02005877,#N/A,#N/A,#N/A
E02005878,78000 ,90000 ,105000 
E02005879,128000 ,128000 ,128000 
E02006835,60375 ,60750 ,61125 
E02005880,#N/A,#N/A,#N/A
E02005881,#N/A,#N/A,#N/A
E02005882,#N/A,#N/A,#N/A
E02005883,#N/A,#N/A,#N/A
E02005884,65250 ,68000 ,76500 
E02005885,#N/A,#N/A,#N/A
E02005886,#N/A,#N/A,#N/A
E02005887,55000 ,55000 ,55000 
E02005888,#N/A,#N/A,#N/A
E02005889,84000 ,84000 ,84000 
E02005890,#N/A,#N/A,#N/A
E02005891,124000 ,124000 ,124000 
E02005892,75000 ,75000 ,75000 
E02005893,80000 ,80000 ,80000 
E02005894,60000 ,60000 ,76000 
E02005895,#N/A,#N/A,#N/A
E02005896,#N/A,#N/A,#N/A
E02005897,#N/A,#N/A,#N/A
E02005898,77875 ,85250 ,92625 
E02005899,71500 ,82500 ,89250 
E02005900,103750 ,110000 ,122500 
E02005901,114500 ,114500 ,114500 
E02005902,88000 ,88000 ,88000 
E02005903,67000 ,69000 ,78750 
E02005904,83625 ,86250 ,88625 
E02005905,87125 ,105750 ,124375 
E02005906,#N/A,#N/A,#N/A
E02005907,91750 ,100500 ,109250 
E02005908,92000 ,100000 ,101988 
E02005909,133875 ,136000 ,137375 
E02005910,108500 ,136000 ,161000 
E02005911,131200 ,131200 ,131200 
E02005912,76000 ,76000 ,76000 
E02005913,135520 ,135520 ,135520 
E02005914,86150 ,92300 ,98450 
E02005915,147000 ,147000 ,147000 
E02005916,147750 ,150000 ,150000 
E02005917,#N/A,#N/A,#N/A
E02005918,#N/A,#N/A,#N/A
E02005919,#N/A,#N/A,#N/A
E02005920,#N/A,#N/A,#N/A
E02002905,#N/A,#N/A,#N/A
E02002906,81750 ,86000 ,96000 
E02002907,#N/A,#N/A,#N/A
E02002908,138000 ,161000 ,199000 
E02002909,79250 ,95000 ,106000 
E02002910,#N/A,#N/A,#N/A
E02002911,105000 ,105000 ,105000 
E02002912,123375 ,123750 ,124125 
E02002913,#N/A,#N/A,#N/A
E02002914,90000 ,94750 ,125250 
E02002915,92688 ,100125 ,107563 
E02002916,82500 ,100000 ,115500 
E02002917,102500 ,119000 ,133250 
E02002918,119375 ,130250 ,141125 
E02002919,77750 ,81340 ,91750 
E02002920,109250 ,110000 ,121750 
E02002921,70875 ,77250 ,89000 
E02002922,#N/A,#N/A,#N/A
E02002923,147750 ,152500 ,156500 
E02002924,#N/A,#N/A,#N/A
E02002925,125250 ,130000 ,148975 
E02002926,81500 ,91500 ,111500 
E02002927,138950 ,138950 ,138950 
E02006015,48250 ,54000 ,73500 
E02006016,#N/A,#N/A,#N/A
E02006023,71000 ,71000 ,71000 
E02006017,78500 ,92500 ,114000 
E02006018,95000 ,110000 ,135000 
E02006024,#N/A,#N/A,#N/A
E02006025,83125 ,98475 ,105238 
E02006019,66246 ,72498 ,78749 
E02006020,#N/A,#N/A,#N/A
E02006021,#N/A,#N/A,#N/A
E02006026,#N/A,#N/A,#N/A
E02006027,150000 ,150000 ,150000 
E02006022,95750 ,95750 ,95750 
E02006028,94500 ,100500 ,106500 
E02006029,#N/A,#N/A,#N/A
E02006030,118000 ,118000 ,118000 
E02006031,94996 ,108000 ,117124 
E02006032,103000 ,103000 ,103000 
E02006033,109000 ,119000 ,141000 
E02006034,66495 ,92000 ,95998 
E02006035,98500 ,103500 ,108000 
E02006036,102250 ,109500 ,120000 
E02006037,101875 ,125000 ,146250 
E02006038,#N/A,#N/A,#N/A
E02006008,#N/A,#N/A,#N/A
E02006039,#N/A,#N/A,#N/A
E02006009,96000 ,96000 ,96000 
E02006040,85995 ,85995 ,85995 
E02006010,87375 ,92250 ,97125 
E02006041,185000 ,185000 ,185000 
E02006011,76375 ,82000 ,90125 
E02006042,92250 ,111500 ,133750 
E02006012,113750 ,117500 ,121250 
E02006013,#N/A,#N/A,#N/A
E02006014,#N/A,#N/A,#N/A
E02006043,#N/A,#N/A,#N/A
E02006044,#N/A,#N/A,#N/A
E02006045,83000 ,95000 ,113000 
E02006046,117500 ,120000 ,122500 
E02002951,#N/A,#N/A,#N/A
E02002952,#N/A,#N/A,#N/A
E02002953,#N/A,#N/A,#N/A
E02002954,#N/A,#N/A,#N/A
E02002955,102000 ,102000 ,102000 
E02002956,#N/A,#N/A,#N/A
E02002957,87000 ,87000 ,87000 
E02002958,#N/A,#N/A,#N/A
E02002959,#N/A,#N/A,#N/A
E02002960,84238 ,88475 ,92713 
E02002961,30000 ,30000 ,30000 
E02002962,#N/A,#N/A,#N/A
E02002963,39000 ,39000 ,39000 
E02002964,#N/A,#N/A,#N/A
E02002965,55625 ,55750 ,55875 
E02002966,55000 ,58000 ,60000 
E02002967,#N/A,#N/A,#N/A
E02002968,79500 ,89000 ,98500 
E02002969,39000 ,39000 ,39000 
E02002970,59625 ,61000 ,63250 
E02002971,80000 ,80000 ,80000 
E02002972,55000 ,55000 ,55000 
E02002973,67500 ,85000 ,87475 
E02002974,#N/A,#N/A,#N/A
E02002975,71250 ,82500 ,93750 
E02002976,72000 ,72000 ,72000 
E02002977,#N/A,#N/A,#N/A
E02002978,41000 ,41000 ,41000 
E02002979,#N/A,#N/A,#N/A
E02002980,#N/A,#N/A,#N/A
E02002981,#N/A,#N/A,#N/A
E02002982,33750 ,34500 ,35250 
E02002983,#N/A,#N/A,#N/A
E02002984,85000 ,85000 ,85000 
E02002928,104750 ,109500 ,114250 
E02002929,72000 ,72000 ,72000 
E02002930,75000 ,81750 ,93250 
E02002931,#N/A,#N/A,#N/A
E02002932,51000 ,51000 ,51000 
E02002933,104500 ,106000 ,107500 
E02002934,61250 ,63500 ,65900 
E02002935,#N/A,#N/A,#N/A
E02002936,92625 ,92750 ,92875 
E02002937,70625 ,78750 ,93750 
E02002938,#N/A,#N/A,#N/A
E02002939,83875 ,85250 ,86625 
E02002940,57125 ,68250 ,79375 
E02002941,70500 ,70500 ,70500 
E02002942,#N/A,#N/A,#N/A
E02002943,#N/A,#N/A,#N/A
E02002944,80750 ,83500 ,89750 
E02002945,56250 ,57500 ,68750 
E02002946,70500 ,77625 ,83188 
E02002947,#N/A,#N/A,#N/A
E02002948,85000 ,85000 ,85000 
E02002949,64750 ,65000 ,69250 
E02002950,58000 ,58000 ,58000 
E02006118,#N/A,#N/A,#N/A
E02006119,95000 ,95000 ,95000 
E02006120,84000 ,85000 ,90000 
E02006121,71125 ,71250 ,71375 
E02006122,62000 ,64000 ,68000 
E02006123,66500 ,70000 ,73500 
E02006124,75000 ,78000 ,99500 
E02006125,61750 ,66500 ,66750 
E02006126,70000 ,74000 ,98500 
E02006127,78375 ,81750 ,85125 
E02006128,79250 ,87000 ,90000 
